id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,format.regulation.periods,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.isActive,home.logo,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,game_id,season,season_type,home.alternateColor,home.venue.id,home.conferenceId,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId,PBP,team_box,player_box
401093187,s:40~l:54~e:401093187~c:401093187,2018-11-12T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-12T00:00Z,0,N/A,137,Hart Center,Worcester,MA,3536,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,107,s:40~l:54~t:107,Holy Cross,Crusaders,HC,Holy Cross Crusaders,Holy Cross,0a0a0a,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/107.png,2520,s:40~l:54~t:2520,Rider,Broncs,RID,Rider Broncs,Rider,a80532,ebebeb,TRUE,1944,https://a.espncdn.com/i/teamlogos/ncaa/500/2520.png,13,401093187,2019,2,080808,137,22,"",,,,,,FALSE,FALSE,FALSE
401091410,s:40~l:54~e:401091410~c:401091410,2018-11-12T00:00Z,3870,TRUE,FALSE,FALSE,FALSE,[],2018-11-12T00:00Z,0,N/A,2100,Memorial Coliseum (KY),Lexington,KY,8500,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,96,s:40~l:54~t:96,Kentucky,Wildcats,UK,Kentucky Wildcats,Kentucky,005DAA,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,2582,s:40~l:54~t:2582,Southern,Jaguars,SOU,Southern Jaguars,Southern,004B97,ffc82d,TRUE,2210,https://a.espncdn.com/i/teamlogos/ncaa/500/2582.png,26,401091410,2019,2,ffffff,2100,23,"",,,,,,TRUE,TRUE,TRUE
401091007,s:40~l:54~e:401091007~c:401091007,2018-11-11T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-11T23:00Z,0,N/A,1973,Cintas Center,Cincinnati,OH,10224,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2752,s:40~l:54~t:2752,Xavier,Musketeers,XAV,Xavier Musketeers,Xavier,002144,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png,2635,s:40~l:54~t:2635,Tennessee Tech,Golden Eagles,TNTC,Tennessee Tech Golden Eagles,Tennessee Tech,5A4099,ffde00,TRUE,2152,https://a.espncdn.com/i/teamlogos/ncaa/500/2635.png,20,401091007,2019,2,9ea2a2,1973,4,"",,,,,,FALSE,FALSE,FALSE
401093919,s:40~l:54~e:401093919~c:401093919,2018-11-11T22:05Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-11T22:05Z,0,N/A,1959,Reese Court,Cheney,WA,6000,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,331,s:40~l:54~t:331,Eastern Washington,Eagles,EWU,Eastern Washington Eagles,E Washington,a10022,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/331.png,2250,s:40~l:54~t:2250,Gonzaga,Bulldogs,GONZ,Gonzaga Bulldogs,Gonzaga,002967,cfd4d8,TRUE,1979,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,29,401093919,2019,2,abb4bc,1959,5,"",,,,,,FALSE,FALSE,FALSE
401092637,s:40~l:54~e:401092637~c:401092637,2018-11-11T22:05Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-11T22:05Z,0,N/A,2078,The Nest,Sacramento,CA,1012,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:54~t:16,Sacramento State,Hornets,SAC,Sacramento State Hornets,Sacramento St,00573C,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/16.png,13,s:40~l:54~t:13,Cal Poly,Mustangs,CP,Cal Poly Mustangs,Cal Poly,1E4D2B,eed897,TRUE,812,https://a.espncdn.com/i/teamlogos/ncaa/500/13.png,9,401092637,2019,2,cdb97d,2078,5,"",,,,,,FALSE,FALSE,FALSE
401094806,s:40~l:54~e:401094806~c:401094806,2018-11-11T22:00Z,2582,TRUE,FALSE,FALSE,FALSE,[],2018-11-11T22:00Z,0,N/A,820,Maples Pavilion,Stanford,CA,7233,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,24,s:40~l:54~t:24,Stanford,Cardinal,STAN,Stanford Cardinal,Stanford,A80532,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/24.png,70,s:40~l:54~t:70,Idaho,Vandals,IDHO,Idaho Vandals,Idaho,000000,8c6e4a,TRUE,7264,https://a.espncdn.com/i/teamlogos/ncaa/500/70.png,5,401094806,2019,2,ffffff,820,21,"",,,,,,TRUE,TRUE,TRUE
401096153,s:40~l:54~e:401096153~c:401096153,2018-11-11T22:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-11T22:00Z,0,N/A,2012,Sharp Gymnasium,Houston,TX,1000,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2277,s:40~l:54~t:2277,Houston Baptist,Huskies,HBU,Houston Baptist Huskies,Houston Baptist,00539c,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2277.png,241,s:40~l:54~t:241,McMurry,Indians,MMR,McMurry Indians,McMurry,000000,"",FALSE,,"",,401096153,2019,2,"",2012,25,"",,,,,,FALSE,FALSE,FALSE
401094807,s:40~l:54~e:401094807~c:401094807,2018-11-11T22:00Z,1503,TRUE,FALSE,FALSE,FALSE,[],2018-11-11T22:00Z,0,N/A,782,Alaska Airlines Arena,Seattle,WA,10000,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,264,s:40~l:54~t:264,Washington,Huskies,WASH,Washington Huskies,Washington,2B2F64,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/264.png,2464,s:40~l:54~t:2464,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,N Arizona,003976,1b3069,TRUE,2023,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,5,401094807,2019,2,e8e3d3,782,21,"",,,,,,FALSE,TRUE,TRUE
401094385,s:40~l:54~e:401094385~c:401094385,2018-11-11T22:00Z,377,TRUE,FALSE,FALSE,FALSE,[],2018-11-11T22:00Z,0,N/A,6020,Viking Pavilion,Portland,OR,3094,TRUE,600,10:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2502,s:40~l:54~t:2502,Portland State,Vikings,PRST,Portland State Vikings,Portland State,00311e,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2502.png,23,s:40~l:54~t:23,San José State,Spartans,SJSU,San José State Spartans,San José State,005893,fdba31,TRUE,2192,https://a.espncdn.com/i/teamlogos/ncaa/500/23.png,44,401094385,2019,2,ebebeb,6020,5,"",,,,,,FALSE,FALSE,FALSE
401094233,s:40~l:54~e:401094233~c:401094233,2018-11-11T22:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-11T22:00Z,0,N/A,2064,Hytche Athletic Center,Princess Anne,MD,5500,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2379,s:40~l:54~t:2379,Maryland-Eastern Shore,Lady Hawks,UMES,Maryland-Eastern Shore Lady Hawks,MD-Eastern,5c2301,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2379.png,2084,s:40~l:54~t:2084,Buffalo,Bulls,BUFF,Buffalo Bulls,Buffalo,041A9B,ebebeb,TRUE,2107,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,14,401094233,2019,2,b5b7ba,2064,16,"",,,,,,FALSE,FALSE,FALSE
401093861,s:40~l:54~e:401093861~c:401093861,2018-11-11T22:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-11T22:00Z,0,N/A,4335,Scheels Arena,Fargo,ND,5700,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2449,s:40~l:54~t:2449,North Dakota State,Bison,NDSU,North Dakota State Bison,N Dakota St,01402A,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2449.png,160,s:40~l:54~t:160,New Hampshire,Wildcats,UNH,New Hampshire Wildcats,New Hampshire,004990,c3c4c6,TRUE,1936,https://a.espncdn.com/i/teamlogos/ncaa/500/160.png,1,401093861,2019,2,ffffff,5433,47,"",,,,,,FALSE,FALSE,FALSE
401092638,s:40~l:54~e:401092638~c:401092638,2018-11-11T22:00Z,884,TRUE,FALSE,FALSE,FALSE,[],2018-11-11T22:00Z,0,N/A,539,Walter Pyramid,Long Beach,CA,4200,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,299,s:40~l:54~t:299,Long Beach State,Beach,LBSU,Long Beach State Beach,Long Beach St,000000,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/299.png,30,s:40~l:54~t:30,USC,Trojans,USC,USC Trojans,USC,ffc72c,ae2531,TRUE,1918,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,21,401092638,2019,2,f1f2f3,539,9,"",,,,,,TRUE,TRUE,TRUE
401092636,s:40~l:54~e:401092636~c:401092636,2018-11-11T22:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-11T22:00Z,0,N/A,501,Jenny Craig Pavilion,San Diego,CA,5100,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,301,s:40~l:54~t:301,San Diego,Toreros,USD,San Diego Toreros,San Diego,2f99d4,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/301.png,62,s:40~l:54~t:62,Hawai'i,Rainbow Wahine,HAW,Hawai'i Rainbow Wahine,Hawai'i,003420,ffffff,TRUE,540,https://a.espncdn.com/i/teamlogos/ncaa/500/62.png,9,401092636,2019,2,2f99d4,501,29,"",,,,,,FALSE,FALSE,FALSE
401092635,s:40~l:54~e:401092635~c:401092635,2018-11-11T22:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-11T22:00Z,0,N/A,2212,The Pavilion (UC Davis),Davis,CA,5931,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,302,s:40~l:54~t:302,UC Davis,Aggies,UCD,UC Davis Aggies,UC Davis,002855,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/302.png,279,s:40~l:54~t:279,Pacific,Tigers,PAC,Pacific Tigers,Pacific,F47820,c2c3c0,TRUE,553,https://a.espncdn.com/i/teamlogos/ncaa/500/279.png,29,401092635,2019,2,c3c4c6,2212,9,"",,,,,,FALSE,FALSE,FALSE
401092345,s:40~l:54~e:401092345~c:401092345,2018-11-11T22:00Z,1353,TRUE,FALSE,FALSE,FALSE,[],2018-11-11T22:00Z,0,N/A,479,Pauley Pavilion,Los Angeles,CA,13800,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,26,s:40~l:54~t:26,UCLA,Bruins,UCLA,UCLA Bruins,UCLA,005C8E,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,242,s:40~l:54~t:242,Rice,Owls,RICE,Rice Owls,Rice,003D7D,d1d5d8,TRUE,1902,https://a.espncdn.com/i/teamlogos/ncaa/500/242.png,11,401092345,2019,2,ffc72c,479,21,"",,,,,,TRUE,TRUE,TRUE
401095671,s:40~l:54~e:401095671~c:401095671,2018-11-11T21:15Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-11T21:15Z,0,N/A,1905,DakotaDome,Vermillion,SD,10000,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,233,s:40~l:54~t:233,South Dakota,Coyotes,SDAK,South Dakota Coyotes,South Dakota,CD1241,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/233.png,2916,s:40~l:54~t:2916,Incarnate Word,Cardinals,UIW,Incarnate Word Cardinals,Incarnate Word,000000,080808,TRUE,4532,https://a.espncdn.com/i/teamlogos/ncaa/500/2916.png,25,401095671,2019,2,f0f0f0,5432,47,"",,,,,,FALSE,FALSE,FALSE
401091414,s:40~l:54~e:401091414~c:401091414,2018-11-11T21:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-11T21:00Z,0,N/A,2204,Dunn-Oliver Acadome,Montgomery,AL,7400,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2011,s:40~l:54~t:2011,Alabama State,Lady Hornets,ALST,Alabama State Lady Hornets,Alabama St,e9a900,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,2579,s:40~l:54~t:2579,South Carolina,Gamecocks,SC,South Carolina Gamecocks,South Carolina,670010,000000,TRUE,1962,https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png,23,401091414,2019,2,0a0a0a,2204,26,"",,,,,,TRUE,TRUE,TRUE
401099054,s:40~l:54~e:401099054~c:401099054,2018-11-11T21:00Z,4419,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'PRESEASON WNIT'}]",2018-11-11T21:00Z,0,N/A,2024,The Pit,Albuquerque,NM,15411,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,167,s:40~l:54~t:167,New Mexico,Lobos,UNM,New Mexico Lobos,New Mexico,000000,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/167.png,2,s:40~l:54~t:2,Auburn,Tigers,AUB,Auburn Tigers,Auburn,03244d,f1f2f3,TRUE,1953,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,23,401099054,2019,2,231f20,2024,44,"",,,,,,TRUE,TRUE,TRUE
401093918,s:40~l:54~e:401093918~c:401093918,2018-11-11T21:00Z,397,TRUE,FALSE,FALSE,FALSE,[],2018-11-11T21:00Z,0,N/A,2052,Friel Court at Beasley Coliseum,Pullman,WA,11671,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,265,s:40~l:54~t:265,Washington State,Cougars,WSU,Washington State Cougars,Washington St,94022a,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/265.png,2608,s:40~l:54~t:2608,Saint Mary's,Gaels,SMC,Saint Mary's Gaels,Saint Mary's,003768,d02f35,TRUE,488,https://a.espncdn.com/i/teamlogos/ncaa/500/2608.png,29,401093918,2019,2,6a747c,2052,21,"",,,,,,TRUE,TRUE,TRUE
401093186,s:40~l:54~e:401093186~c:401093186,2018-11-11T21:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-11T21:00Z,0,N/A,2208,Sojka Pavilion,Lewisburg,PA,4000,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2083,s:40~l:54~t:2083,Bucknell,Bison,BUCK,Bucknell Bison,Bucknell,000060,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2083.png,2514,s:40~l:54~t:2514,Quinnipiac,Bobcats,QUIN,Quinnipiac Bobcats,Quinnipiac,041B43,"",TRUE,1907,https://a.espncdn.com/i/teamlogos/ncaa/500/2514.png,13,401093186,2019,2,00316e,2208,22,"",,,,,,FALSE,FALSE,FALSE
401091937,s:40~l:54~e:401091937~c:401091937,2018-11-11T21:00Z,509,TRUE,FALSE,FALSE,FALSE,[],2018-11-11T21:00Z,0,N/A,135,Silvio O. Conte Forum,Chestnut Hill,MA,8606,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,103,s:40~l:54~t:103,Boston College,Eagles,BC,Boston College Eagles,Boston College,88001a,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/103.png,2612,s:40~l:54~t:2612,Saint Peter's,Peacocks,SPU,Saint Peter's Peacocks,Saint Peter's,004CC2,"",TRUE,1963,https://a.espncdn.com/i/teamlogos/ncaa/500/2612.png,13,401091937,2019,2,a39161,135,2,"",,,,,,TRUE,TRUE,TRUE
401099053,s:40~l:54~e:401099053~c:401099053,2018-11-11T20:00Z,9266,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'PRESEASON WNIT'}]",2018-11-11T20:00Z,0,N/A,432,James H. Hilton Coliseum,Ames,IA,14356,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,66,s:40~l:54~t:66,Iowa State,Cyclones,ISU,Iowa State Cyclones,Iowa State,660015,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,2459,s:40~l:54~t:2459,Northern Illinois,Huskies,NIU,Northern Illinois Huskies,N Illinois,F1122C,cc0000,TRUE,2090,https://a.espncdn.com/i/teamlogos/ncaa/500/2459.png,14,401099053,2019,2,830b2c,432,8,"",,,,,,TRUE,TRUE,TRUE
401096713,s:40~l:54~e:401096713~c:401096713,2018-11-11T20:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-11T20:00Z,0,N/A,2165,H&PE Arena,Houston,TX,8100,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2640,s:40~l:54~t:2640,Texas Southern,Tigers,TXSO,Texas Southern Tigers,Texas Southern,6A0403,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2640.png,2491,s:40~l:54~t:2491,Paul Quinn,Tigers,PQ,Paul Quinn Tigers,Paul Quinn,000000,"",FALSE,,"",,401096713,2019,2,ebebeb,2165,26,"",,,,,,FALSE,FALSE,FALSE
401095896,s:40~l:54~e:401095896~c:401095896,2018-11-11T20:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-11T20:00Z,0,N/A,2016,Paul Porter Arena,Boiling Springs,NC,3500,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2241,s:40~l:54~t:2241,Gardner-Webb,Runnin' Bulldogs,GWEB,Gardner-Webb Runnin' Bulldogs,Gardner-Webb,c12535,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2241.png,2413,s:40~l:54~t:2413,Morehead State,Eagles,MORE,Morehead State Eagles,Morehead State,094FA3,fed91a,TRUE,2174,https://a.espncdn.com/i/teamlogos/ncaa/500/2413.png,20,401095896,2019,2,909090,2016,6,"",,,,,,FALSE,FALSE,FALSE
401095511,s:40~l:54~e:401095511~c:401095511,2018-11-11T20:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-11T20:00Z,0,N/A,2063,Burton Coliseum,Lake Charles,LA,8500,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2377,s:40~l:54~t:2377,McNeese,Cowgirls,MCNS,McNeese Cowgirls,McNeese,00529C,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2377.png,309,s:40~l:54~t:309,Louisiana,Ragin' Cajuns,ULL,Louisiana Ragin' Cajuns,Louisiana,ce2842,"",TRUE,373,https://a.espncdn.com/i/teamlogos/ncaa/500/309.png,27,401095511,2019,2,"",6007,25,"",,,,,,FALSE,FALSE,FALSE
401095009,s:40~l:54~e:401095009~c:401095009,2018-11-11T20:00Z,2437,TRUE,FALSE,FALSE,FALSE,[],2018-11-11T20:00Z,0,N/A,2047,United Supermarkets Arena,Lubbock,TX,15098,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2641,s:40~l:54~t:2641,Texas Tech,Lady Raiders,TTU,Texas Tech Lady Raiders,Texas Tech,C80025,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2433,s:40~l:54~t:2433,UL Monroe,Warhawks,ULM,UL Monroe Warhawks,UL Monroe,231F20,b18445,TRUE,2061,https://a.espncdn.com/i/teamlogos/ncaa/500/2433.png,27,401095009,2019,2,231f20,2047,8,"",,,,,,TRUE,TRUE,TRUE
401094384,s:40~l:54~e:401094384~c:401094384,2018-11-11T20:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-11T20:00Z,0,N/A,444,Magness Arena,Denver,CO,7200,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2172,s:40~l:54~t:2172,Denver,Pioneers,DEN,Denver Pioneers,Denver,9c143d,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2172.png,2005,s:40~l:54~t:2005,Air Force,Falcons,AFA,Air Force Falcons,Air Force,004a7b,ffffff,TRUE,2014,https://a.espncdn.com/i/teamlogos/ncaa/500/2005.png,44,401094384,2019,2,d6ba74,854,47,"",,,,,,FALSE,FALSE,FALSE
401093883,s:40~l:54~e:401093883~c:401093883,2018-11-11T20:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-11T20:00Z,0,N/A,2118,Patrick Gymnasium,Burlington,VT,3266,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,261,s:40~l:54~t:261,Vermont,Catamounts,UVM,Vermont Catamounts,Vermont,013C24,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/261.png,159,s:40~l:54~t:159,Dartmouth,Big Green,DART,Dartmouth Big Green,Dartmouth,005730,000000,TRUE,2004,https://a.espncdn.com/i/teamlogos/ncaa/500/159.png,12,401093883,2019,2,ffc72c,2118,1,"",,,,,,FALSE,FALSE,FALSE
401092864,s:40~l:54~e:401092864~c:401092864,2018-11-11T20:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-11T20:00Z,0,N/A,1919,First Community Arena at the Vadalabene Center,Edwardsville,IL,4000,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2565,s:40~l:54~t:2565,SIU Edwardsville,Cougars,SIUE,SIU Edwardsville Cougars,SIUE,eb1c23,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2565.png,2287,s:40~l:54~t:2287,Illinois State,Redbirds,ILST,Illinois State Redbirds,Illinois State,CE1126,ffe716,TRUE,1932,https://a.espncdn.com/i/teamlogos/ncaa/500/2287.png,18,401092864,2019,2,080808,1919,20,"",,,,,,FALSE,FALSE,FALSE
401092634,s:40~l:54~e:401092634~c:401092634,2018-11-11T20:00Z,1597,TRUE,FALSE,FALSE,FALSE,[],2018-11-11T20:00Z,0,N/A,1992,Gallagher-Iba Arena,Stillwater,OK,13611,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,197,s:40~l:54~t:197,Oklahoma State,Cowgirls,OKST,Oklahoma State Cowgirls,Oklahoma State,FF6500,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/197.png,27,s:40~l:54~t:27,UC Riverside,Highlanders,UCR,UC Riverside Highlanders,UC Riverside,14234F,"",TRUE,2082,https://a.espncdn.com/i/teamlogos/ncaa/500/27.png,9,401092634,2019,2,ff9900,1992,8,"",,,,,,TRUE,TRUE,TRUE
401092344,s:40~l:54~e:401092344~c:401092344,2018-11-11T20:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-11T20:00Z,0,N/A,2009,Reed Green Coliseum,Hattiesburg,MS,8095,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2572,s:40~l:54~t:2572,Southern Miss,Golden Eagles,USM,Southern Miss Golden Eagles,Southern Miss,FFAA3C,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2572.png,2755,s:40~l:54~t:2755,Grambling,Lady Tigers,GRAM,Grambling Lady Tigers,Grambling,ee8601,ffd10a,TRUE,1928,https://a.espncdn.com/i/teamlogos/ncaa/500/2755.png,26,401092344,2019,2,ffc423,2009,11,"",,,,,,FALSE,FALSE,FALSE
401091413,s:40~l:54~e:401091413~c:401091413,2018-11-11T20:00Z,2994,TRUE,FALSE,FALSE,FALSE,[],2018-11-11T20:00Z,0,N/A,1952,Donald L. Tucker Center,Tallahassee,FL,11500,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,52,s:40~l:54~t:52,Florida State,Seminoles,FSU,Florida State Seminoles,Florida State,782F40,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png,57,s:40~l:54~t:57,Florida,Gators,FLA,Florida Gators,Florida,0021A5,0021a5,TRUE,360,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,23,401091413,2019,2,ceb888,1952,2,"",,,,,,TRUE,TRUE,TRUE
401090696,s:40~l:54~e:401090696~c:401090696,2018-11-11T20:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2018-11-11T20:00Z,0,N/A,2187,Buccaneer Fieldhouse,Charleston,SC,881,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2127,s:40~l:54~t:2127,Charleston Southern,Buccaneers,CHSO,Charleston Southern Buccaneers,Charleston So,2e3192,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2127.png,2166,s:40~l:54~t:2166,Davidson,Wildcats,DAV,Davidson Wildcats,Davidson,000000,e51837,TRUE,194,https://a.espncdn.com/i/teamlogos/ncaa/500/2166.png,3,401090696,2019,2,ded090,2187,6,"",,,,,,FALSE,FALSE,FALSE
401090697,s:40~l:54~e:401090697~c:401090697,2018-11-11T19:00Z,4631,TRUE,FALSE,FALSE,FALSE,[],2018-11-11T19:00Z,0,N/A,2133,XFINITY Center,College Park,MD,17950,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,120,s:40~l:54~t:120,Maryland,Terrapins,MD,Maryland Terrapins,Maryland,D5002B,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/120.png,2168,s:40~l:54~t:2168,Dayton,Flyers,DAY,Dayton Flyers,Dayton,004B8D,ffffff,TRUE,2039,https://a.espncdn.com/i/teamlogos/ncaa/500/2168.png,3,401090697,2019,2,ffcd00,2133,7,"",,,,,,TRUE,TRUE,TRUE
401091408,s:40~l:54~e:401091408~c:401091408,2018-11-11T19:00Z,8147,TRUE,FALSE,FALSE,FALSE,[],2018-11-11T19:00Z,0,N/A,2044,Thompson-Boling Arena,Knoxville,TN,21678,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2633,s:40~l:54~t:2633,Tennessee,Lady Volunteers,TENN,Tennessee Lady Volunteers,Tennessee,EE9627,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2633_ncw.png,2506,s:40~l:54~t:2506,Presbyterian,Blue Hose,PRES,Presbyterian Blue Hose,Presbyterian,194896,990134,TRUE,2046,https://a.espncdn.com/i/teamlogos/ncaa/500/2506.png,6,401091408,2019,2,ffffff,2044,23,"",,,,,,TRUE,TRUE,TRUE
401091409,s:40~l:54~e:401091409~c:401091409,2018-11-11T19:00Z,3124,TRUE,FALSE,FALSE,FALSE,[],2018-11-11T19:00Z,0,N/A,2088,Stegeman Coliseum,Athens,GA,10523,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,61,s:40~l:54~t:61,Georgia,Lady Bulldogs,UGA,Georgia Lady Bulldogs,Georgia,CC0000,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/61.png,2737,s:40~l:54~t:2737,Winthrop,Eagles,WIN,Winthrop Eagles,Winthrop,9e0b0e,fdb41e,TRUE,1922,https://a.espncdn.com/i/teamlogos/ncaa/500/2737.png,6,401091409,2019,2,000000,2088,23,"",,,,,,TRUE,TRUE,TRUE
